"Data","Ultimo","Apertura","Massimo","Minimo","Vol.","Var. %"
"14.04.2021","1,3778","1,3749","1,3809","1,3748","","0,22%"
"13.04.2021","1,3748","1,3740","1,3770","1,3694","","0,06%"
"12.04.2021","1,3740","1,3710","1,3778","1,3669","","0,23%"
"09.04.2021","1,3708","1,3734","1,3751","1,3670","","-0,18%"
"08.04.2021","1,3733","1,3736","1,3783","1,3719","","-0,01%"
"07.04.2021","1,3734","1,3825","1,3841","1,3723","","-0,64%"
"06.04.2021","1,3823","1,3902","1,3920","1,3801","","-0,53%"
"05.04.2021","1,3897","1,3827","1,3915","1,3813","","0,49%"
"02.04.2021","1,3829","1,3833","1,3854","1,3813","","-0,01%"
"01.04.2021","1,3830","1,3781","1,3837","1,3745","","0,37%"
"31.03.2021","1,3779","1,3740","1,3813","1,3715","","0,29%"
"30.03.2021","1,3739","1,3763","1,3785","1,3706","","-0,15%"
"29.03.2021","1,3759","1,3793","1,3848","1,3756","","-0,20%"
"26.03.2021","1,3787","1,3731","1,3814","1,3728","","0,40%"
"25.03.2021","1,3732","1,3687","1,3747","1,3670","","0,36%"
"24.03.2021","1,3683","1,3752","1,3762","1,3673","","-0,49%"
"23.03.2021","1,3750","1,3863","1,3868","1,3740","","-0,82%"
"22.03.2021","1,3863","1,3866","1,3878","1,3817","","-0,04%"
"19.03.2021","1,3868","1,3924","1,3959","1,3830","","-0,37%"
"18.03.2021","1,3920","1,3968","1,4002","1,3896","","-0,31%"
"17.03.2021","1,3963","1,3890","1,3972","1,3851","","0,55%"
"16.03.2021","1,3887","1,3899","1,3908","1,3808","","-0,04%"
"15.03.2021","1,3893","1,3920","1,3951","1,3851","","-0,21%"
"12.03.2021","1,3922","1,3989","1,4006","1,3863","","-0,49%"
"11.03.2021","1,3990","1,3934","1,3995","1,3917","","0,43%"
"10.03.2021","1,3930","1,3893","1,3939","1,3845","","0,27%"
"09.03.2021","1,3893","1,3827","1,3927","1,3801","","0,50%"
"08.03.2021","1,3824","1,3837","1,3866","1,3800","","-0,12%"
"05.03.2021","1,3841","1,3896","1,3908","1,3779","","-0,38%"
"04.03.2021","1,3894","1,3954","1,4017","1,3879","","-0,42%"
"03.03.2021","1,3953","1,3953","1,4008","1,3920","","0,00%"
"02.03.2021","1,3953","1,3923","1,3978","1,3858","","0,22%"
"01.03.2021","1,3922","1,3939","1,4000","1,3903","","-0,07%"
"26.02.2021","1,3932","1,4015","1,4028","1,3887","","-0,58%"
"25.02.2021","1,4013","1,4136","1,4182","1,4000","","-0,89%"
"24.02.2021","1,4139","1,4110","1,4237","1,4081","","0,21%"
"23.02.2021","1,4110","1,4063","1,4117","1,4054","","0,35%"
"22.02.2021","1,4061","1,4015","1,4087","1,3980","","0,34%"
"19.02.2021","1,4014","1,3975","1,4037","1,3951","","0,31%"
"18.02.2021","1,3971","1,3853","1,3987","1,3839","","0,85%"
"17.02.2021","1,3853","1,3902","1,3912","1,3829","","-0,35%"
"16.02.2021","1,3901","1,3903","1,3952","1,3868","","-0,01%"
"15.02.2021","1,3903","1,3846","1,3920","1,3846","","0,43%"
"12.02.2021","1,3844","1,3816","1,3864","1,3774","","0,21%"
"11.02.2021","1,3815","1,3832","1,3860","1,3800","","-0,09%"
"10.02.2021","1,3828","1,3816","1,3867","1,3802","","0,10%"
"09.02.2021","1,3814","1,3741","1,3821","1,3736","","0,55%"
"08.02.2021","1,3738","1,3729","1,3750","1,3680","","0,04%"
"05.02.2021","1,3733","1,3672","1,3742","1,3660","","0,46%"
"04.02.2021","1,3670","1,3646","1,3699","1,3566","","0,19%"
"03.02.2021","1,3644","1,3667","1,3685","1,3619","","-0,15%"
"02.02.2021","1,3665","1,3664","1,3712","1,3611","","0,03%"
"01.02.2021","1,3661","1,3713","1,3759","1,3656","","-0,30%"
"29.01.2021","1,3702","1,3721","1,3752","1,3657","","-0,12%"
"28.01.2021","1,3718","1,3688","1,3747","1,3629","","0,23%"
"27.01.2021","1,3686","1,3736","1,3761","1,3658","","-0,34%"
"26.01.2021","1,3733","1,3674","1,3745","1,3609","","0,43%"
"25.01.2021","1,3674","1,3680","1,3725","1,3649","","-0,07%"
"22.01.2021","1,3684","1,3733","1,3738","1,3635","","-0,35%"
"21.01.2021","1,3732","1,3655","1,3747","1,3650","","0,58%"
"20.01.2021","1,3653","1,3629","1,3720","1,3622","","0,18%"
"19.01.2021","1,3628","1,3587","1,3637","1,3572","","0,32%"
"18.01.2021","1,3584","1,3594","1,3599","1,3520","","-0,01%"
"15.01.2021","1,3586","1,3688","1,3700","1,3571","","-0,74%"
"14.01.2021","1,3687","1,3640","1,3711","1,3615","","0,37%"
"13.01.2021","1,3637","1,3667","1,3701","1,3612","","-0,19%"
"12.01.2021","1,3663","1,3521","1,3671","1,3504","","1,10%"
"11.01.2021","1,3514","1,3567","1,3568","1,3451","","-0,36%"
"08.01.2021","1,3563","1,3565","1,3636","1,3538","","0,00%"
"07.01.2021","1,3563","1,3608","1,3634","1,3532","","-0,32%"
"06.01.2021","1,3607","1,3626","1,3672","1,3539","","-0,12%"
"05.01.2021","1,3624","1,3572","1,3642","1,3554","","0,41%"
"04.01.2021","1,3569","1,3665","1,3705","1,3541","","-0,75%"
"01.01.2021","1,3671","1,3672","1,3683","1,3672","","-0,01%"
"31.12.2020","1,3673","1,3624","1,3687","1,3605","","0,37%"
"30.12.2020","1,3622","1,3503","1,3627","1,3493","","0,90%"
"29.12.2020","1,3500","1,3450","1,3524","1,3447","","0,38%"
"28.12.2020","1,3449","1,3546","1,3577","1,3429","","-0,73%"
"25.12.2020","1,3548","1,3557","1,3591","1,3550","","-0,05%"
"24.12.2020","1,3555","1,3496","1,3621","1,3489","","0,47%"
"23.12.2020","1,3492","1,3362","1,3572","1,3352","","0,99%"
"22.12.2020","1,3360","1,3465","1,3470","1,3304","","-0,77%"
"21.12.2020","1,3463","1,3475","1,3498","1,3189","","-0,42%"
"18.12.2020","1,3520","1,3586","1,3592","1,3471","","-0,46%"
"17.12.2020","1,3582","1,3510","1,3626","1,3494","","0,56%"
"16.12.2020","1,3507","1,3460","1,3554","1,3434","","0,34%"
"15.12.2020","1,3461","1,3323","1,3470","1,3280","","1,04%"
"14.12.2020","1,3322","1,3281","1,3447","1,3274","","0,75%"
"11.12.2020","1,3223","1,3296","1,3326","1,3134","","-0,53%"
"10.12.2020","1,3293","1,3403","1,3414","1,3246","","-0,77%"
"09.12.2020","1,3396","1,3355","1,3478","1,3350","","0,32%"
"08.12.2020","1,3353","1,3378","1,3393","1,3290","","-0,17%"
"07.12.2020","1,3376","1,3449","1,3449","1,3225","","-0,45%"
"04.12.2020","1,3437","1,3447","1,3541","1,3411","","-0,11%"
"03.12.2020","1,3452","1,3361","1,3500","1,3353","","0,67%"
"02.12.2020","1,3363","1,3423","1,3442","1,3287","","-0,39%"
"01.12.2020","1,3415","1,3325","1,3442","1,3314","","0,71%"
"30.11.2020","1,3321","1,3314","1,3386","1,3304","","0,05%"
"27.11.2020","1,3314","1,3356","1,3383","1,3288","","-0,31%"
"26.11.2020","1,3355","1,3376","1,3399","1,3321","","-0,20%"
"25.11.2020","1,3382","1,3362","1,3395","1,3304","","0,19%"
"24.11.2020","1,3356","1,3325","1,3382","1,3292","","0,25%"
"23.11.2020","1,3323","1,3274","1,3398","1,3263","","0,31%"
"20.11.2020","1,3282","1,3261","1,3297","1,3245","","0,16%"
"19.11.2020","1,3261","1,3275","1,3281","1,3196","","-0,06%"
"18.11.2020","1,3269","1,3244","1,3313","1,3242","","0,21%"
"17.11.2020","1,3241","1,3195","1,3274","1,3187","","0,38%"
"16.11.2020","1,3191","1,3179","1,3243","1,3162","","0,04%"
"13.11.2020","1,3186","1,3118","1,3203","1,3109","","0,55%"
"12.11.2020","1,3114","1,3222","1,3230","1,3105","","-0,81%"
"11.11.2020","1,3221","1,3270","1,3310","1,3189","","-0,38%"
"10.11.2020","1,3271","1,3166","1,3278","1,3155","","0,82%"
"09.11.2020","1,3163","1,3163","1,3209","1,3118","","0,05%"
"06.11.2020","1,3156","1,3144","1,3178","1,3092","","0,11%"
"05.11.2020","1,3142","1,2989","1,3155","1,2930","","1,21%"
"04.11.2020","1,2985","1,3060","1,3140","1,2914","","-0,56%"
"03.11.2020","1,3058","1,2916","1,3080","1,2903","","1,13%"
"02.11.2020","1,2912","1,2946","1,2954","1,2853","","-0,22%"
"30.10.2020","1,2941","1,2929","1,2989","1,2898","","0,12%"
"29.10.2020","1,2926","1,2983","1,3027","1,2881","","-0,42%"
"28.10.2020","1,2981","1,3046","1,3065","1,2917","","-0,48%"
"27.10.2020","1,3043","1,3019","1,3081","1,3001","","0,15%"
"26.10.2020","1,3023","1,3048","1,3075","1,2993","","-0,13%"
"23.10.2020","1,3040","1,3083","1,3125","1,3018","","-0,31%"
"22.10.2020","1,3081","1,3151","1,3155","1,3069","","-0,48%"
"21.10.2020","1,3144","1,2945","1,3178","1,2937","","1,55%"
"20.10.2020","1,2944","1,2952","1,2980","1,2910","","-0,02%"
"19.10.2020","1,2947","1,2915","1,3025","1,2889","","0,26%"
"16.10.2020","1,2913","1,2916","1,2963","1,2863","","-0,01%"
"15.10.2020","1,2914","1,3010","1,3031","1,2890","","-0,75%"
"14.10.2020","1,3011","1,2938","1,3066","1,2862","","0,60%"
"13.10.2020","1,2934","1,3064","1,3074","1,2922","","-1,00%"
"12.10.2020","1,3064","1,3028","1,3084","1,3004","","0,14%"
"09.10.2020","1,3046","1,2935","1,3051","1,2920","","0,87%"
"08.10.2020","1,2933","1,2919","1,2972","1,2890","","0,12%"
"07.10.2020","1,2918","1,2886","1,2931","1,2845","","0,32%"
"06.10.2020","1,2877","1,2978","1,3008","1,2866","","-0,77%"
"05.10.2020","1,2977","1,2933","1,2991","1,2899","","0,36%"
"02.10.2020","1,2931","1,2893","1,2955","1,2837","","0,33%"
"01.10.2020","1,2889","1,2919","1,2980","1,2818","","-0,21%"
"30.09.2020","1,2916","1,2864","1,2944","1,2806","","0,43%"
"29.09.2020","1,2861","1,2836","1,2903","1,2822","","0,27%"
"28.09.2020","1,2827","1,2747","1,2927","1,2744","","0,64%"
"25.09.2020","1,2745","1,2754","1,2806","1,2687","","-0,03%"
"24.09.2020","1,2749","1,2724","1,2782","1,2689","","0,21%"
"23.09.2020","1,2722","1,2733","1,2778","1,2674","","-0,07%"
"22.09.2020","1,2731","1,2812","1,2868","1,2710","","-0,65%"
"21.09.2020","1,2814","1,2924","1,2967","1,2774","","-0,78%"
"18.09.2020","1,2915","1,2973","1,3001","1,2915","","-0,44%"
"17.09.2020","1,2972","1,2966","1,3000","1,2865","","0,05%"
"16.09.2020","1,2965","1,2889","1,3008","1,2874","","0,61%"
"15.09.2020","1,2886","1,2841","1,2927","1,2815","","0,33%"
"14.09.2020","1,2844","1,2803","1,2920","1,2775","","0,40%"
"11.09.2020","1,2793","1,2800","1,2866","1,2763","","-0,08%"
"10.09.2020","1,2803","1,3003","1,3036","1,2773","","-1,52%"
"09.09.2020","1,3000","1,2981","1,3024","1,2884","","0,10%"
"08.09.2020","1,2987","1,3170","1,3180","1,2980","","-1,36%"
"07.09.2020","1,3166","1,3274","1,3285","1,3140","","-0,87%"
"04.09.2020","1,3282","1,3282","1,3320","1,3175","","0,02%"
"03.09.2020","1,3280","1,3349","1,3358","1,3242","","-0,54%"
"02.09.2020","1,3352","1,3383","1,3404","1,3283","","-0,22%"
"01.09.2020","1,3381","1,3367","1,3484","1,3355","","0,09%"
"31.08.2020","1,3369","1,3342","1,3396","1,3301","","0,15%"
"28.08.2020","1,3349","1,3208","1,3357","1,3185","","1,14%"
"27.08.2020","1,3198","1,3207","1,3285","1,3162","","-0,08%"
"26.08.2020","1,3208","1,3153","1,3220","1,3117","","0,44%"
"25.08.2020","1,3150","1,3068","1,3171","1,3054","","0,67%"
"24.08.2020","1,3063","1,3086","1,3149","1,3052","","-0,18%"
"21.08.2020","1,3087","1,3216","1,3256","1,3059","","-0,95%"
"20.08.2020","1,3212","1,3096","1,3226","1,3063","","0,87%"
"19.08.2020","1,3098","1,3239","1,3269","1,3094","","-1,04%"
"18.08.2020","1,3235","1,3099","1,3250","1,3095","","1,02%"
"17.08.2020","1,3102","1,3087","1,3123","1,3074","","0,14%"
"14.08.2020","1,3084","1,3060","1,3144","1,3047","","0,16%"
"13.08.2020","1,3063","1,3035","1,3125","1,3030","","0,24%"
"12.08.2020","1,3032","1,3053","1,3068","1,3004","","-0,12%"
"11.08.2020","1,3048","1,3078","1,3132","1,3041","","-0,17%"
"10.08.2020","1,3070","1,3042","1,3104","1,3018","","0,15%"
"07.08.2020","1,3051","1,3153","1,3155","1,3009","","-0,72%"
"06.08.2020","1,3146","1,3114","1,3187","1,3111","","0,26%"
"05.08.2020","1,3112","1,3073","1,3162","1,3056","","0,40%"
"04.08.2020","1,3060","1,3075","1,3109","1,2981","","-0,09%"
"03.08.2020","1,3072","1,3082","1,3113","1,3004","","-0,12%"
"31.07.2020","1,3088","1,3098","1,3171","1,3069","","-0,04%"
"30.07.2020","1,3093","1,2997","1,3103","1,2944","","0,75%"
"29.07.2020","1,2995","1,2932","1,3013","1,2911","","0,50%"
"28.07.2020","1,2930","1,2882","1,2953","1,2838","","0,38%"
"27.07.2020","1,2881","1,2786","1,2903","1,2780","","0,72%"
"24.07.2020","1,2789","1,2741","1,2804","1,2717","","0,39%"
"23.07.2020","1,2739","1,2734","1,2761","1,2672","","0,05%"
"22.07.2020","1,2732","1,2733","1,2744","1,2644","","0,03%"
"21.07.2020","1,2728","1,2658","1,2768","1,2650","","0,54%"
"20.07.2020","1,2660","1,2565","1,2666","1,2517","","0,76%"
"17.07.2020","1,2565","1,2552","1,2575","1,2510","","0,13%"
"16.07.2020","1,2549","1,2584","1,2625","1,2520","","-0,25%"
"15.07.2020","1,2580","1,2552","1,2651","1,2548","","0,26%"
"14.07.2020","1,2548","1,2558","1,2567","1,2479","","-0,03%"
"13.07.2020","1,2552","1,2612","1,2667","1,2550","","-0,54%"
"10.07.2020","1,2620","1,2607","1,2665","1,2566","","0,13%"
"09.07.2020","1,2604","1,2614","1,2671","1,2600","","-0,04%"
"08.07.2020","1,2609","1,2542","1,2624","1,2508","","0,55%"
"07.07.2020","1,2540","1,2492","1,2593","1,2463","","0,39%"
"06.07.2020","1,2491","1,2485","1,2521","1,2459","","0,06%"
"03.07.2020","1,2483","1,2465","1,2494","1,2437","","0,14%"
"02.07.2020","1,2466","1,2476","1,2531","1,2456","","-0,03%"
"01.07.2020","1,2470","1,2401","1,2492","1,2358","","0,57%"
"30.06.2020","1,2399","1,2298","1,2402","1,2257","","0,84%"
"29.06.2020","1,2296","1,2340","1,2391","1,2251","","-0,30%"
"26.06.2020","1,2333","1,2421","1,2438","1,2313","","-0,65%"
"25.06.2020","1,2414","1,2419","1,2465","1,2388","","-0,03%"
"24.06.2020","1,2418","1,2521","1,2543","1,2414","","-0,80%"
"23.06.2020","1,2518","1,2467","1,2533","1,2431","","0,46%"
"22.06.2020","1,2461","1,2356","1,2478","1,2335","","0,85%"
"19.06.2020","1,2356","1,2421","1,2457","1,2343","","-0,55%"
"18.06.2020","1,2424","1,2556","1,2568","1,2401","","-1,04%"
"17.06.2020","1,2554","1,2573","1,2589","1,2510","","-0,16%"
"16.06.2020","1,2574","1,2605","1,2688","1,2553","","-0,22%"
"15.06.2020","1,2602","1,2531","1,2608","1,2454","","0,49%"
"12.06.2020","1,2540","1,2601","1,2655","1,2473","","-0,48%"
"11.06.2020","1,2600","1,2745","1,2756","1,2586","","-1,14%"
"10.06.2020","1,2745","1,2731","1,2814","1,2706","","0,13%"
"09.06.2020","1,2729","1,2723","1,2757","1,2617","","0,06%"
"08.06.2020","1,2722","1,2681","1,2737","1,2628","","0,47%"
"05.06.2020","1,2663","1,2607","1,2732","1,2582","","0,55%"
"04.06.2020","1,2594","1,2576","1,2634","1,2500","","0,17%"
"03.06.2020","1,2572","1,2550","1,2616","1,2544","","0,18%"
"02.06.2020","1,2549","1,2501","1,2577","1,2478","","0,46%"
"01.06.2020","1,2492","1,2339","1,2507","1,2322","","1,20%"
"29.05.2020","1,2344","1,2320","1,2395","1,2291","","0,23%"
"28.05.2020","1,2316","1,2261","1,2345","1,2234","","0,54%"
"27.05.2020","1,2250","1,2332","1,2355","1,2205","","-0,66%"
"26.05.2020","1,2331","1,2190","1,2364","1,2179","","1,22%"
"25.05.2020","1,2182","1,2179","1,2205","1,2163","","0,15%"
"22.05.2020","1,2164","1,2226","1,2242","1,2161","","-0,47%"
"21.05.2020","1,2222","1,2240","1,2250","1,2185","","-0,14%"
"20.05.2020","1,2239","1,2241","1,2289","1,2221","","-0,10%"
"19.05.2020","1,2251","1,2194","1,2297","1,2184","","0,51%"
"18.05.2020","1,2189","1,2086","1,2228","1,2075","","0,70%"
"15.05.2020","1,2104","1,2222","1,2239","1,2101","","-1,00%"
"14.05.2020","1,2226","1,2231","1,2242","1,2165","","-0,02%"
"13.05.2020","1,2229","1,2260","1,2341","1,2210","","-0,24%"
"12.05.2020","1,2259","1,2334","1,2377","1,2255","","-0,62%"
"11.05.2020","1,2335","1,2406","1,2438","1,2284","","-0,58%"
"08.05.2020","1,2407","1,2364","1,2469","1,2350","","0,37%"
"07.05.2020","1,2361","1,2347","1,2418","1,2265","","0,16%"
"06.05.2020","1,2341","1,2435","1,2451","1,2335","","-0,75%"
"05.05.2020","1,2434","1,2443","1,2485","1,2421","","-0,06%"
"04.05.2020","1,2442","1,2499","1,2504","1,2405","","-0,48%"
"01.05.2020","1,2502","1,2599","1,2602","1,2483","","-0,71%"
"30.04.2020","1,2592","1,2468","1,2643","1,2428","","1,03%"
"29.04.2020","1,2464","1,2425","1,2487","1,2388","","0,35%"
"28.04.2020","1,2421","1,2432","1,2519","1,2404","","-0,06%"
"27.04.2020","1,2428","1,2369","1,2456","1,2359","","0,49%"
"24.04.2020","1,2367","1,2344","1,2378","1,2298","","0,20%"
"23.04.2020","1,2342","1,2334","1,2416","1,2307","","0,08%"
"22.04.2020","1,2332","1,2294","1,2387","1,2273","","0,32%"
"21.04.2020","1,2293","1,2437","1,2451","1,2247","","-1,14%"
"20.04.2020","1,2435","1,2487","1,2505","1,2415","","-0,51%"
"17.04.2020","1,2499","1,2457","1,2523","1,2407","","0,35%"
"16.04.2020","1,2455","1,2514","1,2531","1,2407","","-0,47%"
"15.04.2020","1,2514","1,2616","1,2631","1,2437","","-0,86%"
"14.04.2020","1,2623","1,2514","1,2648","1,2503","","0,93%"
"13.04.2020","1,2507","1,2464","1,2537","1,2450","","0,44%"
"10.04.2020","1,2452","1,2458","1,2488","1,2443","","-0,02%"
"09.04.2020","1,2455","1,2385","1,2485","1,2361","","0,57%"
"08.04.2020","1,2385","1,2331","1,2421","1,2288","","0,39%"
"07.04.2020","1,2337","1,2232","1,2385","1,2164","","0,88%"
"06.04.2020","1,2229","1,2264","1,2328","1,2208","","-0,25%"
"03.04.2020","1,2260","1,2396","1,2412","1,2206","","-1,07%"
"02.04.2020","1,2392","1,2376","1,2476","1,2349","","0,13%"
"01.04.2020","1,2376","1,2429","1,2443","1,2329","","-0,34%"
"31.03.2020","1,2418","1,2414","1,2474","1,2251","","0,02%"
"30.03.2020","1,2416","1,2435","1,2469","1,2316","","-0,32%"
"27.03.2020","1,2456","1,2204","1,2486","1,2131","","2,09%"
"26.03.2020","1,2201","1,1875","1,2232","1,1775","","2,66%"
"25.03.2020","1,1885","1,1760","1,1976","1,1639","","1,09%"
"24.03.2020","1,1757","1,1549","1,1801","1,1508","","1,81%"
"23.03.2020","1,1548","1,1660","1,1741","1,1446","","-0,80%"
"20.03.2020","1,1641","1,1487","1,1934","1,1409","","1,36%"
"19.03.2020","1,1485","1,1619","1,1794","1,1473","","-1,10%"
"18.03.2020","1,1613","1,2052","1,2131","1,1461","","-3,63%"
"17.03.2020","1,2050","1,2270","1,2275","1,2002","","-1,76%"
"16.03.2020","1,2266","1,2285","1,2431","1,2201","","-0,08%"
"13.03.2020","1,2276","1,2574","1,2626","1,2268","","-2,35%"
"12.03.2020","1,2571","1,2818","1,2851","1,2490","","-1,94%"
"11.03.2020","1,2820","1,2904","1,2977","1,2804","","-0,67%"
"10.03.2020","1,2906","1,3130","1,3133","1,2881","","-1,71%"
"09.03.2020","1,3131","1,3047","1,3201","1,3031","","0,64%"
"06.03.2020","1,3047","1,2954","1,3058","1,2943","","0,72%"
"05.03.2020","1,2954","1,2872","1,2969","1,2859","","0,65%"
"04.03.2020","1,2870","1,2812","1,2874","1,2770","","0,47%"
"03.03.2020","1,2810","1,2752","1,2845","1,2738","","0,47%"
"02.03.2020","1,2750","1,2800","1,2852","1,2739","","-0,55%"
"28.02.2020","1,2820","1,2885","1,2921","1,2725","","-0,50%"
"27.02.2020","1,2884","1,2907","1,2947","1,2859","","-0,15%"
"26.02.2020","1,2903","1,3005","1,3013","1,2895","","-0,78%"
"25.02.2020","1,3004","1,2924","1,3019","1,2914","","0,60%"
"24.02.2020","1,2927","1,2960","1,2973","1,2886","","-0,32%"
"21.02.2020","1,2969","1,2884","1,2982","1,2877","","0,70%"
"20.02.2020","1,2879","1,2922","1,2930","1,2848","","-0,31%"
"19.02.2020","1,2919","1,2998","1,3024","1,2907","","-0,61%"
"18.02.2020","1,2998","1,3007","1,3049","1,2970","","-0,06%"
"17.02.2020","1,3006","1,3036","1,3055","1,2998","","-0,31%"
"14.02.2020","1,3046","1,3051","1,3065","1,3001","","0,01%"
"13.02.2020","1,3045","1,2960","1,3070","1,2944","","0,66%"
"12.02.2020","1,2960","1,2952","1,2993","1,2947","","0,07%"
"11.02.2020","1,2951","1,2915","1,2969","1,2895","","0,29%"
"10.02.2020","1,2913","1,2897","1,2947","1,2872","","0,17%"
"07.02.2020","1,2891","1,2930","1,2960","1,2881","","-0,29%"
"06.02.2020","1,2928","1,2999","1,3005","1,2921","","-0,55%"
"05.02.2020","1,3000","1,3033","1,3071","1,2956","","-0,22%"
"04.02.2020","1,3029","1,2996","1,3047","1,2940","","0,28%"
"03.02.2020","1,2993","1,3217","1,3217","1,2982","","-1,56%"
"31.01.2020","1,3199","1,3099","1,3210","1,3083","","0,80%"
"30.01.2020","1,3094","1,3020","1,3111","1,2977","","0,57%"
"29.01.2020","1,3020","1,3028","1,3032","1,2989","","-0,05%"
"28.01.2020","1,3027","1,3055","1,3067","1,2975","","-0,20%"
"27.01.2020","1,3053","1,3075","1,3105","1,3040","","-0,18%"
"24.01.2020","1,3076","1,3122","1,3174","1,3056","","-0,34%"
"23.01.2020","1,3121","1,3142","1,3152","1,3096","","-0,14%"
"22.01.2020","1,3140","1,3051","1,3154","1,3034","","0,71%"
"21.01.2020","1,3047","1,3013","1,3085","1,2995","","0,29%"
"20.01.2020","1,3009","1,3002","1,3014","1,2961","","0,01%"
"17.01.2020","1,3008","1,3080","1,3119","1,3005","","-0,52%"
"16.01.2020","1,3076","1,3039","1,3084","1,3024","","0,31%"
"15.01.2020","1,3036","1,3018","1,3044","1,2986","","0,15%"
"14.01.2020","1,3017","1,2988","1,3034","1,2953","","0,22%"
"13.01.2020","1,2988","1,3055","1,3064","1,2960","","-0,54%"
"10.01.2020","1,3059","1,3067","1,3097","1,3041","","-0,05%"
"09.01.2020","1,3065","1,3101","1,3125","1,3012","","-0,24%"
"08.01.2020","1,3097","1,3125","1,3171","1,3080","","-0,20%"
"07.01.2020","1,3123","1,3168","1,3213","1,3095","","-0,33%"
"06.01.2020","1,3167","1,3075","1,3175","1,3063","","0,62%"
"03.01.2020","1,3086","1,3138","1,3162","1,3053","","-0,44%"
"02.01.2020","1,3144","1,3255","1,3268","1,3115","","-0,83%"
"01.01.2020","1,3254","1,3261","1,3276","1,3237","","-0,04%"
"31.12.2019","1,3259","1,3117","1,3285","1,3106","","1,11%"
"30.12.2019","1,3113","1,3066","1,3152","1,3066","","0,28%"
"27.12.2019","1,3076","1,2992","1,3118","1,2967","","0,65%"
"26.12.2019","1,2992","1,2961","1,3017","1,2952","","0,25%"
"25.12.2019","1,2960","1,2943","1,2990","1,2921","","0,12%"
"24.12.2019","1,2944","1,2936","1,2972","1,2912","","0,09%"
"23.12.2019","1,2933","1,2994","1,3033","1,2904","","-0,53%"
"20.12.2019","1,3002","1,3010","1,3081","1,2978","","-0,04%"
"19.12.2019","1,3007","1,3079","1,3133","1,2989","","-0,53%"
"18.12.2019","1,3076","1,3129","1,3136","1,3059","","-0,40%"
"17.12.2019","1,3128","1,3330","1,3340","1,3099","","-1,51%"
"16.12.2019","1,3329","1,3336","1,3423","1,3320","","0,03%"
"13.12.2019","1,3325","1,3168","1,3516","1,3160","","1,24%"
"12.12.2019","1,3162","1,3203","1,3230","1,3051","","-0,23%"
"11.12.2019","1,3193","1,3157","1,3214","1,3106","","0,30%"
"10.12.2019","1,3154","1,3151","1,3217","1,3132","","0,08%"
"09.12.2019","1,3143","1,3139","1,3182","1,3117","","0,06%"
"06.12.2019","1,3135","1,3157","1,3167","1,3100","","-0,15%"
"05.12.2019","1,3155","1,3104","1,3168","1,3102","","0,40%"
"04.12.2019","1,3103","1,2993","1,3122","1,2981","","0,85%"
"03.12.2019","1,2992","1,2940","1,3012","1,2930","","0,43%"
"02.12.2019","1,2936","1,2917","1,2951","1,2895","","0,02%"
"29.11.2019","1,2933","1,2911","1,2948","1,2879","","0,17%"
"28.11.2019","1,2911","1,2921","1,2952","1,2898","","-0,08%"
"27.11.2019","1,2921","1,2866","1,2924","1,2826","","0,44%"
"26.11.2019","1,2865","1,2899","1,2910","1,2836","","-0,26%"
"25.11.2019","1,2898","1,2851","1,2913","1,2840","","0,53%"
"22.11.2019","1,2830","1,2915","1,2930","1,2823","","-0,64%"
"21.11.2019","1,2913","1,2924","1,2972","1,2893","","-0,07%"
"20.11.2019","1,2922","1,2924","1,2933","1,2887","","0,00%"
"19.11.2019","1,2922","1,2954","1,2971","1,2909","","-0,23%"
"18.11.2019","1,2952","1,2905","1,2986","1,2900","","0,41%"
"15.11.2019","1,2899","1,2881","1,2921","1,2866","","0,14%"
"14.11.2019","1,2881","1,2851","1,2889","1,2824","","0,25%"
"13.11.2019","1,2849","1,2848","1,2865","1,2822","","0,04%"
"12.11.2019","1,2844","1,2855","1,2875","1,2815","","-0,05%"
"11.11.2019","1,2851","1,2777","1,2898","1,2777","","0,63%"
"08.11.2019","1,2770","1,2813","1,2826","1,2768","","-0,34%"
"07.11.2019","1,2813","1,2853","1,2879","1,2794","","-0,29%"
"06.11.2019","1,2850","1,2885","1,2898","1,2844","","-0,25%"
"05.11.2019","1,2882","1,2884","1,2918","1,2859","","0,00%"
"04.11.2019","1,2882","1,2944","1,2948","1,2875","","-0,40%"
"01.11.2019","1,2934","1,2940","1,2974","1,2926","","-0,05%"
"31.10.2019","1,2940","1,2904","1,2976","1,2894","","0,30%"
"30.10.2019","1,2901","1,2869","1,2909","1,2845","","0,28%"
"29.10.2019","1,2865","1,2865","1,2905","1,2806","","0,02%"
"28.10.2019","1,2862","1,2825","1,2878","1,2810","","0,32%"
"25.10.2019","1,2821","1,2852","1,2864","1,2803","","-0,23%"
"24.10.2019","1,2850","1,2912","1,2952","1,2788","","-0,51%"
"23.10.2019","1,2916","1,2872","1,2923","1,2840","","0,34%"
"22.10.2019","1,2872","1,2959","1,3001","1,2861","","-0,66%"
"21.10.2019","1,2958","1,2925","1,3013","1,2874","","-0,10%"
"18.10.2019","1,2971","1,2890","1,2987","1,2838","","0,64%"
"17.10.2019","1,2888","1,2832","1,2990","1,2750","","0,45%"
"16.10.2019","1,2830","1,2787","1,2877","1,2656","","0,34%"
"15.10.2019","1,2786","1,2609","1,2800","1,2602","","1,43%"
"14.10.2019","1,2606","1,2625","1,2654","1,2515","","-0,32%"
